id,completeddate,Latitude,Longitude
108,1/28/14 7:01,-158.0106276,21.39456134
109,12/31/12 7:39,-157.9670505,21.41017916
110,1/23/13 6:38,-157.8085675,21.42119187
111,1/9/14 6:13,-157.752937,21.40396605
112,10/12/12 7:39,-157.7660695,21.27840305
113,12/11/13 7:21,-158.0829068,21.34179124
114,12/27/12 7:47,-157.7941057,21.27436315
115,6/7/13 7:23,-157.9311879,21.38604078
116,6/24/13 10:10,-157.9242793,21.64615019
117,11/5/13 7:16,-157.7353105,21.28424743
118,4/17/13 6:40,-157.8013697,21.32711462
119,5/31/13 8:38,-158.01907,21.32970344
120,11/27/09 6:01,-157.9311879,21.38604078
121,12/30/13 8:46,-157.9709821,21.40586732
122,12/3/14 6:41,-158.01907,21.32970344
123,9/9/14 7:21,-158.0105494,21.45824174
124,11/29/12 8:29,-157.8247346,21.3477341
125,2/28/13 7:48,-157.7410005,21.37580428
126,8/1/13 7:38,-158.0105494,21.45824174
127,9/7/13 13:27,-158.0106276,21.39456134
128,10/29/13 7:12,-157.9006653,21.35105788
129,2/4/14 10:34,-157.7874858,21.26410669
130,8/23/13 10:15,-158.01907,21.32970344
131,1/31/14 6:52,-157.7118086,21.33857159
132,12/20/12 6:47,-157.7396523,21.28179768
133,8/13/14 6:34,-158.01907,21.32970344
134,11/29/13 7:01,-158.0106276,21.39456134
135,3/24/15 7:10,-158.0106276,21.39456134
136,5/21/13 7:39,-157.8085675,21.42119187
137,8/9/13 7:46,-158.0105494,21.45824174
138,7/31/12 9:56,-157.7682842,21.28177694
139,11/13/09 6:34,-158.0106276,21.39456134
140,12/19/13 8:42,-157.7818892,21.28155339
141,10/14/13 8:26,-157.8085675,21.42119187
142,7/18/13 6:08,-157.7268021,21.37699229
143,5/12/15 9:06,-158.0105494,21.45824174
144,4/25/13 7:58,-157.9585363,21.41418564
145,7/9/13 12:33,-157.7118086,21.33857159
146,12/17/13 9:54,-158.0106276,21.39456134
147,7/9/14 6:45,-157.8171536,21.30934758
148,5/30/14 9:03,-157.7416826,21.40717516
149,1/17/12 5:42,-157.9712967,21.40651259
150,1/22/13 9:01,-158.0105494,21.45824174
151,12/19/11 7:55,-157.8365765,21.33709799
152,5/10/13 7:27,-157.8887864,21.35097146
153,1/6/15 8:08,-157.8085675,21.42119187
154,2/12/14 7:11,-158.0106276,21.39456134
155,2/21/13 7:45,-157.7189251,21.391594
156,7/12/13 6:59,-158.1778886,21.43513065
157,12/11/14 8:40,-157.8991546,21.3532645
158,4/16/14 5:42,-158.1778886,21.43513065
159,1/8/13 5:46,-157.9652658,21.40202171
160,3/27/13 9:14,-157.8119972,21.31020603
161,3/25/14 6:01,-157.7452766,21.41611686
162,3/27/13 6:39,-157.9311879,21.38604078
163,10/8/13 8:48,-157.6713001,21.29033954
164,2/15/13 9:01,-157.7880873,21.26456876
165,1/3/14 9:19,-157.8085675,21.42119187
166,10/24/13 8:53,-157.8122369,21.31176737
167,10/12/12 6:53,-157.7524761,21.41455322
168,5/1/14 7:25,-158.0106276,21.39456134
169,12/17/12 8:41,-158.0106276,21.39456134
170,2/22/13 7:56,-157.8837325,21.37181739
171,12/5/14 8:05,-158.01907,21.32970344
172,2/14/13 9:10,-157.8085675,21.42119187
173,3/10/15 10:41,-157.8695571,21.33739297
174,4/29/13 6:33,-157.8270368,21.34680826
175,12/9/13 9:05,-158.1778886,21.43513065
176,1/25/13 8:27,-157.7514102,21.4225247
177,3/7/13 5:51,-157.961523,21.40515521
178,12/17/12 7:37,-157.7505932,21.28124228
179,5/22/14 10:22,-158.0829068,21.34179124
180,12/18/12 7:59,-157.8085675,21.42119187
181,10/30/12 14:30,-158.0105494,21.45824174
182,8/1/12 8:04,-157.8653547,21.34267503
183,12/9/13 8:12,-157.8085675,21.42119187
184,12/31/12 11:35,-158.0105494,21.45824174
185,5/2/14 6:53,-157.85384,21.32461071
186,4/24/13 11:04,-158.0721877,21.62832263
187,5/7/15 6:21,-158.1778886,21.43513065
188,6/26/14 7:32,-157.8533192,21.32010068
189,1/9/12 6:40,-157.7332283,21.28887614
190,3/12/13 6:40,-157.690057,21.29098252
191,1/6/15 10:02,-158.0099788,21.50077501
192,1/15/14 6:03,-157.7121024,21.38316276
193,12/29/14 15:33,-157.7991753,21.31447048
194,9/18/14 6:58,-158.0829068,21.34179124
195,5/7/15 7:20,-158.01907,21.32970344
196,3/21/13 7:25,-157.7088276,21.287619
197,5/6/13 6:58,-157.8465311,21.33168111
198,9/11/13 7:19,-157.8062588,21.32225083
199,1/27/14 11:01,-157.8629292,21.3525812
200,9/13/13 7:16,-158.01907,21.32970344
201,2/26/14 7:15,-157.8152305,21.26535577
202,8/1/13 7:28,-158.1778886,21.43513065
203,8/21/13 7:55,-157.8050651,21.28792321
204,8/28/13 7:02,-157.7334093,21.39292028
205,12/10/14 6:49,-158.01907,21.32970344
206,12/18/14 6:20,-157.7263942,21.37297543
207,11/12/08 6:40,-157.7093139,21.26452728
208,1/10/13 6:46,-157.9311879,21.38604078
209,2/6/14 7:21,-157.73085,21.39165277
210,11/19/13 8:50,-158.01907,21.32970344
211,8/30/13 7:56,-157.9689829,21.41205507
212,3/11/13 7:51,-158.0105494,21.45824174
213,4/30/14 9:26,-157.8681179,21.32997688
214,8/29/14 8:43,-158.1778886,21.43513065
215,5/10/13 7:34,-157.9652658,21.40202171
216,12/3/10 6:49,-157.7905809,21.26349598
217,12/3/12 6:32,-157.711872,21.29059074
218,2/7/13 9:42,-158.01907,21.32970344
219,11/15/12 8:47,-158.0105494,21.45824174
220,1/6/15 7:39,-157.9564472,21.42747836
221,3/9/15 8:06,-158.0721877,21.62832263
222,8/16/11 13:05,-158.0105494,21.45824174
223,1/7/13 5:53,-157.9311879,21.38604078
224,1/3/13 9:17,-158.0721877,21.62832263
225,1/15/14 8:10,-157.8085675,21.42119187
226,4/19/13 5:44,-157.955008,21.4030327
227,11/26/12 6:38,-157.8575838,21.35006692
228,12/13/05 9:12,-157.8015368,21.32171041
229,8/10/09 8:08,-158.01907,21.32970344
230,8/6/13 7:28,-158.1778886,21.43513065
231,6/19/14 6:00,-158.0829068,21.34179124
232,11/29/12 8:19,-158.0106276,21.39456134
233,12/31/13 10:46,-157.9569727,21.41497265
234,12/18/13 7:58,-158.0106276,21.39456134
235,7/29/13 10:34,-157.9739504,21.40793912
236,10/30/12 14:44,-158.0105494,21.45824174
237,11/29/13 7:21,-157.7508341,21.37967595
238,5/21/15 7:20,-158.0105494,21.45824174
239,9/25/14 10:44,-158.0227991,21.49732623
240,8/7/12 7:19,-157.6900616,21.29449813
241,1/17/13 6:08,-158.0105494,21.45824174
242,4/22/15 6:34,-158.0105494,21.45824174
243,2/3/14 6:59,-157.8085675,21.42119187
244,2/9/15 7:48,-157.8085675,21.42119187
245,9/13/13 7:03,-158.01907,21.32970344
246,7/29/14 8:31,-157.8779354,21.3348568
247,7/23/13 8:58,-157.8642946,21.34457399
248,4/1/13 13:56,-157.7930606,21.28622935
249,7/22/13 8:23,-157.9248102,21.36709419
250,2/23/15 6:24,-157.7454634,21.39910586
251,4/22/15 9:52,-157.6962943,21.27873606
252,12/28/12 6:14,-157.670331,21.30132655
253,12/10/13 7:13,-157.9311879,21.38604078
254,3/25/13 7:16,-158.1327962,21.58124015
255,11/6/13 6:34,-157.7060529,21.2720367
256,2/20/15 7:47,-157.7821058,21.27018498
257,4/28/15 6:45,-157.8802806,21.33953108
258,8/30/13 13:39,-158.0105494,21.45824174
259,6/4/14 9:56,-157.8048542,21.27998514
260,1/2/13 8:34,-157.7239306,21.29340461
261,7/22/13 7:55,-158.0106276,21.39456134
262,8/8/12 7:08,-158.0105494,21.45824174
263,11/13/13 5:58,-158.01907,21.32970344
264,3/18/13 9:16,-157.8080564,21.32268294
265,3/23/15 6:12,-158.0829068,21.34179124
266,4/14/14 8:46,-158.0106276,21.39456134
267,3/21/13 6:51,-157.7473887,21.28735398
268,1/27/15 7:50,-157.8085675,21.42119187
269,12/3/13 6:48,-157.9311879,21.38604078
270,7/1/13 10:34,-158.0105494,21.45824174
271,10/24/13 8:39,-158.0105494,21.45824174
272,12/3/12 8:26,-158.0105494,21.45824174
273,5/22/13 8:43,-158.0105494,21.45824174
274,5/10/12 5:43,-158.0829068,21.34179124
275,5/4/12 6:23,-158.0105494,21.45824174
276,3/4/13 6:26,-158.0106276,21.39456134
277,8/9/13 8:21,-157.741511,21.37865618
278,2/28/13 8:44,-158.01907,21.32970344
279,4/12/13 10:49,-157.9622179,21.40014509
280,1/16/13 6:51,-158.0272158,21.51258705
281,6/7/12 14:06,-157.8494736,21.32788453
282,12/23/13 7:45,-158.1778886,21.43513065
283,1/9/15 7:46,-158.0829068,21.34179124
284,11/16/12 8:24,-158.016348,21.50459911
285,5/15/13 7:06,-157.7044155,21.29238369
286,4/3/13 6:43,-157.9311879,21.38604078
287,4/24/13 6:10,-157.7910706,21.26126402
288,8/21/13 6:38,-157.8359796,21.31807036
289,6/30/14 13:02,-157.8032444,21.32418552
290,10/24/12 10:02,-157.6872074,21.29179603
291,1/2/14 5:54,-157.9598626,21.41500491
292,7/22/13 10:52,-158.01907,21.32970344
293,8/21/13 11:07,-157.8716393,21.33542026
294,9/8/11 7:26,-158.0105494,21.45824174
295,12/5/12 7:13,-158.1327962,21.58124015
296,6/17/14 5:26,-158.0105494,21.45824174
297,5/17/13 11:54,-157.9234171,21.35400311
298,1/24/12 10:25,-158.0105494,21.45824174
299,1/30/13 9:28,-158.0105494,21.45824174
300,4/12/13 13:01,-158.01907,21.32970344
301,4/28/14 7:38,-157.7895484,21.28461616
302,12/8/14 6:07,-157.7570011,21.37901915
303,5/22/13 7:33,-157.8085675,21.42119187
304,5/5/14 7:23,-157.8756958,21.33314958
305,8/9/13 7:33,-158.1778886,21.43513065
306,1/2/14 6:44,-157.7340038,21.28673636
307,12/27/12 7:47,-157.8087362,21.28172278
308,6/19/13 7:10,-157.8191609,21.30699808
309,7/2/14 8:18,-158.1778886,21.43513065
310,1/4/12 6:33,-157.8050247,21.27458555
311,4/20/15 6:50,-157.9311879,21.38604078
312,10/10/13 9:25,-158.01907,21.32970344
313,12/13/13 6:47,-157.7549258,21.3762652
314,3/29/14 7:37,-158.0106276,21.39456134
315,3/18/13 7:35,-157.753232,21.41202857
316,1/31/13 7:33,-158.0105494,21.45824174
317,4/15/15 7:28,-157.9311879,21.38604078
318,5/1/15 6:37,-157.6721632,21.31086168
319,2/24/14 12:57,-158.0106276,21.39456134
320,4/2/13 6:23,-157.8085675,21.42119187
321,9/4/12 7:25,-157.7533229,21.42588468
322,12/14/12 17:30,-158.0105494,21.45824174
323,9/10/13 7:15,-157.8438715,21.3336431
324,1/30/13 7:55,-157.7141373,21.38794588
325,11/13/14 7:22,-158.0330406,21.49464602
326,8/1/07 6:49,-157.7916571,21.29345531
327,7/30/14 6:31,-158.0106276,21.39456134
328,12/21/11 8:52,-157.7560297,21.28308938
329,12/23/11 6:09,-157.9311879,21.38604078
330,7/29/14 7:10,-157.8291212,21.300089
331,5/26/15 8:17,-157.8243496,21.29544069
332,4/4/13 7:00,-158.0106276,21.39456134
333,2/11/14 7:18,-157.7891797,21.28378997
334,12/10/12 6:36,-158.1778886,21.43513065
335,6/5/15 7:49,-157.7598576,21.28357219
336,7/16/14 6:21,-157.8474988,21.55023419
337,5/28/14 13:58,-157.7959044,21.27326503
338,5/8/13 6:35,-157.8033773,21.31297992
339,9/5/13 12:12,-158.0106276,21.39456134
340,10/8/13 12:31,-157.9652658,21.40202171
341,4/22/15 6:47,-157.6712275,21.30876107
342,7/1/13 7:10,-158.01907,21.32970344
343,7/31/13 15:15,-157.897856,21.3545274
344,1/13/14 12:19,-157.7474475,21.40005521
345,6/19/14 8:50,-157.9047877,21.60391239
346,8/7/14 6:41,-157.8085675,21.42119187
347,5/31/13 6:29,-157.7356539,21.39105358
348,1/8/15 9:33,-157.8803166,21.34073106
349,4/29/14 12:21,-157.7118086,21.33857159
350,9/11/13 7:51,-158.0106276,21.39456134
351,2/19/14 9:24,-157.7460532,21.41553381
352,6/12/14 7:17,-157.8085675,21.42119187
353,7/12/13 8:34,-157.899044,21.35278746
354,5/16/14 7:13,-157.7670478,21.37291667
355,5/15/15 7:14,-158.0105494,21.45824174
356,4/2/13 8:51,-157.7446429,21.41589332
357,11/26/12 7:41,-157.8042573,21.31942314
358,8/5/14 7:27,-158.1778886,21.43513065
359,2/26/15 6:49,-158.0106276,21.39456134
360,11/10/11 7:36,-157.6739895,21.29875811
361,4/3/13 7:27,-158.1778886,21.43513065
362,9/4/13 7:35,-158.0105494,21.45824174
363,3/10/09 7:03,-157.7301955,21.37232324
364,3/1/12 7:14,-157.794123,21.28582605
365,5/14/13 5:48,-157.9652658,21.40202171
366,5/22/13 5:32,-157.8327394,21.34108258
367,5/21/14 6:25,-157.8085675,21.42119187
368,5/15/15 6:17,-157.9662474,21.39709845
369,1/30/14 6:20,-158.0249285,21.51358608
370,2/18/15 9:32,-157.8179245,21.30548629
371,8/5/13 7:44,-157.8102768,21.27535757
372,7/5/13 7:56,-157.953071,21.42238758
373,2/4/14 6:44,-158.0106276,21.39456134
374,6/20/14 6:27,-158.0106276,21.39456134
375,2/14/13 6:53,-157.6844085,21.29891367
376,6/3/13 5:36,-157.9652658,21.40202171
377,11/28/11 6:32,-157.8287168,21.30590917
378,9/18/13 8:47,-157.7449283,21.39753318
379,10/7/13 7:27,-158.0105494,21.45824174
380,8/17/11 6:35,-157.8083848,21.27897689
381,12/24/13 14:49,-157.7302739,21.37777699
382,4/16/13 6:06,-157.8085675,21.42119187
383,1/10/14 5:32,-157.9556061,21.40643309
384,12/22/14 7:26,-157.8085675,21.42119187
385,4/29/13 7:58,-157.9441708,21.42947642
386,11/21/14 6:42,-157.8621053,21.33532808
387,1/21/14 7:50,-158.01907,21.32970344
388,1/2/14 6:45,-157.7388169,21.28424282
389,8/19/13 6:56,-158.026953,21.49600226
390,1/29/14 7:20,-157.8553103,21.35713156
391,11/22/13 7:24,-158.0106276,21.39456134
392,3/6/13 8:15,-157.8085675,21.42119187
393,8/29/11 6:10,-157.8114268,21.27439772
394,4/23/13 6:38,-157.7369698,21.37907676
395,4/25/14 11:18,-158.1778886,21.43513065
396,4/4/14 8:23,-157.8607848,21.32992734
397,4/18/13 7:18,-157.7983461,21.28606342
398,10/17/13 6:43,-157.8085675,21.42119187
399,12/16/09 7:50,-158.0105494,21.45824174
400,11/15/13 7:01,-157.9311879,21.38604078
401,12/4/13 6:14,-157.7299881,21.3873778
402,7/2/13 9:11,-157.9242793,21.64615019
403,11/19/13 7:31,-157.8060238,21.29849655
404,12/26/08 8:23,-157.7281099,21.385253
405,9/23/13 6:23,-157.7279221,21.38875363
406,9/20/12 6:39,-158.0105494,21.45824174
407,9/3/13 6:01,-158.0105494,21.45824174
408,6/25/13 6:36,-158.1778886,21.43513065
409,12/11/12 7:31,-157.721868,21.37782539
410,6/28/13 8:33,-157.7885947,21.30663369
411,7/19/13 6:10,-158.1778886,21.43513065
412,4/3/13 7:46,-158.0829068,21.34179124
413,10/23/12 5:44,-157.7127327,21.38605153
414,1/29/14 7:09,-157.7655568,21.28776304
415,8/2/12 8:33,-157.8085675,21.42119187
416,12/22/14 7:33,-157.7548797,21.28452628
417,6/25/14 8:01,-157.9652658,21.40202171
418,12/11/12 9:10,-157.7720807,21.28138278
419,4/4/13 6:31,-157.9311879,21.38604078
420,10/25/12 7:24,-158.0106276,21.39456134
421,8/14/12 12:06,-157.8053059,21.2967082
422,7/11/13 8:02,-157.8085675,21.42119187
423,6/2/15 6:50,-158.0105494,21.45824174
424,7/20/13 7:14,-158.0105494,21.45824174
425,12/5/12 9:29,-157.7118086,21.33857159
426,2/18/15 15:19,-158.0721877,21.62832263
427,3/28/13 7:13,-157.6716204,21.29410289
428,3/13/15 7:26,-158.0106276,21.39456134
429,12/2/13 10:42,-158.0195243,21.5029148
430,1/17/13 9:31,-158.0106276,21.39456134
431,9/24/13 7:17,-158.0106276,21.39456134
432,7/1/12 16:23,-158.0105494,21.45824174
433,7/10/13 7:26,-157.7978904,21.295184
434,2/27/15 7:37,-158.0106276,21.39456134
435,10/27/14 12:04,-157.8239164,21.30524546
436,5/17/13 6:04,-157.8111364,21.27447723
437,5/28/13 6:33,-158.0106276,21.39456134
438,8/28/13 8:05,-157.7491967,21.40014624
439,6/1/12 7:56,-158.0237036,21.49662334
440,3/31/14 9:54,-158.0829068,21.34179124
441,2/27/15 6:30,-157.9652658,21.40202171
442,3/19/13 9:31,-158.0106276,21.39456134
443,5/7/15 6:52,-157.7505322,21.40077538
444,5/7/15 7:03,-157.9311879,21.38604078
445,1/30/14 8:49,-157.7118086,21.33857159
446,5/1/14 6:38,-157.8085675,21.42119187
447,1/31/12 7:16,-157.7030973,21.30078498
448,12/31/12 8:34,-157.8297682,21.30637943
449,12/12/12 10:33,-158.0105494,21.45824174
450,1/10/14 7:18,-157.7976444,21.29568613
451,2/15/13 9:01,-157.7621656,21.2932456
452,3/10/14 6:48,-157.730305,21.37123433
453,12/18/14 7:46,-157.7998902,21.30351473
454,12/17/13 6:48,-158.0106276,21.39456134
455,5/13/15 6:34,-158.0106276,21.39456134
456,3/5/12 10:02,-157.8586174,21.31999928
457,12/5/12 8:12,-157.751719,21.42246709
458,7/31/13 12:21,-158.0105494,21.45824174
459,12/11/12 7:31,-157.7230871,21.36887677
460,6/5/13 7:55,-157.954985,21.42069373
461,6/6/12 7:37,-157.8887426,21.35091961
462,8/15/13 7:43,-158.1778886,21.43513065
463,12/5/12 7:44,-157.8085675,21.42119187
464,12/2/13 6:55,-158.0106276,21.39456134
465,3/10/15 13:21,-157.8085675,21.42119187
466,9/28/12 14:31,-158.0105494,21.45824174
467,1/22/14 8:01,-158.0106276,21.39456134
468,6/2/13 7:53,-158.1778886,21.43513065
469,6/15/12 7:28,-157.7562682,21.3777816
470,5/13/15 6:42,-157.9311879,21.38604078
471,5/7/12 6:46,-158.0105494,21.45824174
472,4/17/15 7:59,-158.0106276,21.39456134
473,9/23/13 7:48,-157.7962247,21.29225463
474,5/3/13 7:31,-158.01907,21.32970344
475,6/27/14 7:28,-157.8041202,21.29966726
476,6/10/14 9:35,-157.8849447,21.37179665
477,2/5/14 5:27,-158.0105494,21.45824174
478,2/18/14 9:22,-157.8085675,21.42119187
479,11/21/13 5:52,-158.0105494,21.45824174
480,3/12/13 14:19,-158.0106276,21.39456134
481,1/6/12 5:43,-157.9672856,21.39701434
482,9/11/13 16:23,-158.0829068,21.34179124
483,12/19/12 8:57,-157.8707048,21.33838393
484,5/28/13 6:53,-157.6733719,21.30987418
485,1/9/13 6:06,-158.1778886,21.43513065
486,1/2/14 12:02,-158.01907,21.32970344
487,3/27/14 14:00,-158.0106276,21.39456134
488,9/27/13 7:59,-157.9697895,21.39149606
489,12/30/11 7:20,-157.7278253,21.37336375
490,9/18/12 9:46,-157.7847238,21.27162649
491,6/24/13 6:32,-157.8085675,21.42119187
492,4/11/12 7:59,-157.6879183,21.30074695
493,2/24/14 9:34,-157.8085675,21.42119187
494,11/5/13 4:59,-157.8357042,21.32442524
495,7/31/13 11:54,-158.0105494,21.45824174
496,12/21/12 8:29,-157.7118086,21.33857159
497,8/27/12 7:40,-157.8009226,21.30074119
498,12/30/13 7:18,-158.0829068,21.34179124
499,5/8/13 5:41,-157.9652658,21.40202171
500,5/5/14 5:31,-157.7387178,21.37347207
501,5/19/15 13:02,-157.783696,21.26557355
502,12/15/14 15:26,-158.0829068,21.34179124
503,10/3/13 10:37,-158.01907,21.32970344
504,1/22/14 8:29,-158.1778886,21.43513065
505,2/25/13 8:30,-157.9567987,21.40474499
506,5/8/15 6:50,-157.7549857,21.40697466
507,10/2/13 6:50,-158.01907,21.32970344
508,1/7/14 6:44,-157.856409,21.32495074
509,7/25/13 7:59,-158.01907,21.32970344
510,12/19/12 8:10,-158.01907,21.32970344
511,3/3/14 13:02,-158.0105494,21.45824174
512,5/30/13 6:39,-157.7936252,21.26905459
513,4/18/13 7:18,-157.7883766,21.28312741
514,5/28/14 12:54,-157.6987509,21.27987567
515,7/5/13 8:14,-157.9311879,21.38604078
516,6/19/13 7:29,-158.0106276,21.39456134
517,4/4/14 6:23,-157.8673724,21.33154514
518,1/15/15 7:24,-158.1778886,21.43513065
519,4/25/13 7:07,-157.854317,21.32877275
520,8/11/14 7:41,-158.0829068,21.34179124
521,4/24/13 7:36,-158.0106276,21.39456134
522,1/25/13 8:48,-158.0829068,21.34179124
523,12/3/13 6:51,-158.01907,21.32970344
524,3/19/14 6:35,-157.8085675,21.42119187
525,11/20/06 6:40,-157.7119687,21.28161562
526,2/8/13 10:16,-158.0105494,21.45824174
527,1/10/12 10:32,-158.0105494,21.45824174
528,10/20/14 12:19,-158.0829068,21.34179124
529,3/28/14 13:23,-158.0106276,21.39456134
530,2/19/15 6:45,-158.0721877,21.62832263
531,12/30/11 15:54,-157.8701747,21.34601434
532,3/17/15 7:54,-157.7406537,21.38228702
533,10/24/13 7:42,-157.8037503,21.29487031
534,12/5/14 4:50,-157.831034,21.31023599
535,4/23/13 7:57,-158.0106276,21.39456134
536,6/19/12 7:32,-158.0105494,21.45824174
537,10/10/13 9:35,-157.7646764,21.29604103
538,10/24/12 9:35,-157.7652307,21.358338
539,5/12/14 6:55,-157.8085675,21.42119187
540,6/12/12 8:00,-157.8150231,21.31070382
541,11/7/13 8:00,-157.8085675,21.42119187
542,1/9/14 8:34,-158.0106276,21.39456134
543,3/21/13 7:28,-157.7116115,21.29137083
544,3/28/14 6:16,-158.0106276,21.39456134
545,11/25/13 7:42,-158.0105494,21.45824174
546,4/28/14 7:38,-157.8005954,21.30181742
547,1/16/15 8:18,-157.8580942,21.34794326
548,12/14/12 8:33,-158.0105494,21.45824174
549,8/14/13 6:38,-157.8085675,21.42119187
550,1/6/15 6:22,-157.7520382,21.37795214
551,6/18/14 10:35,-158.0211721,21.51389143
552,10/3/13 11:31,-158.0105494,21.45824174
553,7/25/13 5:44,-158.0106276,21.39456134
554,1/14/14 9:41,-157.8510826,21.3092047
555,1/16/14 5:35,-158.0105494,21.45824174
556,10/2/14 6:49,-158.0106276,21.39456134
557,5/22/13 5:32,-157.8437423,21.30977516
558,12/21/12 7:34,-158.0106276,21.39456134
559,9/5/12 8:34,-157.9231878,21.3581133
560,1/6/15 7:39,-157.9311879,21.38604078
561,12/4/12 6:00,-157.8344079,21.3343544
